,id,title,overview,genres,keywords,first_air_date,characters,popularity,imdb_id,averageRating,numVotes,titleType,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,tags
863,66370,Ode to Joy,"Can five single, independent career women who live in the Ode to Joy apartment building find fulfillment on their own terms? An Di is a successful business woman who has returned to China after studying in New York to find her younger brother. Qu Xiao Xiao is only 25 but already owns her own small business. Fang Sheng Mei grew up in poverty but has shed her “Princess of the Streets” background to work for a multinational company. Qiu Ying Ying is a 20-year-old small-town girl who is trying to make it in the big city. Guan Ju Er is a 20-year-old from a highly educated family, but she must discover what she wants out of life when enters the workforce for the first time. For these women, there is a man (or two) who is trying to get their attention. Dr. Zhao is a flirtatious, handsome doctor. Qi Dian is the stoic businessman. Wang Bai Chuan is Sheng Mei’s steadfast friend who has always carried a torch for her. Yao Bin is a second-generation chaebol. Tan Zong Ming is An Di’s boss who has been friend-zoned by her despite knowing her since their schooldays. ",Drama,chinese-woman romance chinese-girl sismance,2016-04-18,"['Ye Zhenzhen', 'Zhu Zhe', 'Fang Zhiheng', 'He Minhong', 'Yu Chuhui', 'Huang Daiwei', 'Li Qixing', 'Qi Mu', 'Professor Tao']",92.625,tt5704228,7.1,369,tvSeries,Ode to Joy,Huan le song,0,2016,40,drama chinese-woman romance chinese-girl sismance steadfast businessman big background time highly woman qiu knowing qi york generation independent xiao carried guan boss yao single dian returned zoned educated ming career ying apartment brother year studying successful bin discover tan chaebol wang zhao younger family life fang city princess schooldays owns small flirtatious china fulfillment ode work live chuan women terms streets man handsome doctor sheng friend poverty girl grew zong attention workforce building town multinational bai 25 company business joy mei torch stoic enters 20
864,116724,The aquatope on white sand,"Kukuru Misakino, an 18-year-old high school girl working in an aquarium, meets Fuuka Miyazawa, a former idol who lost her place in Tokyo and escaped. Fuuka will spend her days in the aquarium with her own thoughts in mind. However, the crisis of closing is approaching for the aquarium, as the girls explore their dreams and reality, loneliness and friends, bonds and conflicts.",Animation Drama Comedy,aquarium friendship supernatural slice-of-life school anime,2021-07-09,"['Kukuru Misakino (voice)', 'Fuuka Miyazawa (voice)', 'Tsukimi Teruya (voice)', 'Karin Kudaka (voice)', 'Kai Nakamura (voice)', 'Kuuya Yakamashi (voice)', ""Kukuru's Grandfather (voice)"", 'Chiyu Haebaru (voice)', 'Kaoru Shimabukuro (voice)', 'Akari Maeda (voice)', 'Marina Yonekura (voice)', 'Eiji Higa (voice)', 'Akira Hoshino (voice)', 'Tetsuji Suwa (voice)', 'Bondo Garando (voice)']",92.357,tt13851952,7.3,372,tvSeries,The Aquatope on White Sand,Shiroi Suna no Aquatope,0,2021,\N,animation drama comedy aquarium friendship supernatural slice-of-life school anime approaching crisis thoughts escaped miyazawa conflicts fuuka mind dreams year school loneliness explore place misakino spend working reality friends aquarium kukuru closing high 18 bonds meets days tokyo girls lost idol girl
865,75254,Dil Se Dil Tak,"The lives of Parth and Shorvari, a happily married couple, change after the entry of Teni, a young bubbly girl, who decides to become a surrogate mother to their child.",Drama,love-triangle romance,2017-11-27,"['Parth Bhanushali', 'Shorvori', 'Teni', ""Parth's mother"", 'Parth']",92.26,tt7731532,8.3,554,tvSeries,Dil Se Dil Tak,Dil Se Dil Tak,0,2017,20,drama love-triangle romance entry surrogate young change couple shorvari happily parth married lives bubbly mother child decides girl teni
866,100757,Outer Banks,"A tight-knit group of teens unearths a long-buried secret, setting off a chain of illicit events that takes them on an adventure they'll never forget.",Action-&-Adventure Drama Mystery,diving child-abuse surfing north-carolina treasure-hunt boat-chase illegal-drugs outer-banks,2020-04-15,"['John B. Routledge', 'Sarah Cameron', 'Kiara Carrera', 'Pope Heyward', 'JJ Maybank', 'Rafe Cameron', 'Ward Cameron']",82.264,tt10293938,7.5,83083,tvSeries,Outer Banks,Outer Banks,0,2020,50,action-&-adventure drama mystery diving child-abuse surfing north-carolina treasure-hunt boat-chase illegal-drugs outer-banks teens adventure chain secret forget setting long events buried unearths illicit knit group tight takes
867,45783,Kuroko's Basketball,"In the story, Kagami Taiga has just enrolled into Seirin High School when he meets Kuroko Tetsuya of the school's basketball team. Kuroko happens to be the shadowy sixth member of the legendary Generation of Miracles basketball team. Together, Kagami and Kuroko aim to take their team to the inter-high school championship - against Kuroko's former teammates.",Animation Comedy Drama,sports basketball bromance based-on-manga sport-competition shounen anime prodigy spokon,2012-04-08,"['Tetsuya Kuroko (voice)', 'Taiga Kagami (voice)', 'Daiki Aomine (voice)', 'Shintaro Midorima (voice)', 'Ryota Kise (voice)', 'Seijuro Akashi (voice)', 'Atsushi Murasakibara (voice)', 'Riko Aida (voice)', 'Junpei Hyuga (voice)', 'Shun Izuki (voice)', 'Shinji Koganei (voice)', 'Teppei Kiyoshi (voice)', 'Yukio Kasamatsu (voice)', 'Kouki Furihata (voice)', 'Tatsuya Himuro (voice)', 'Satoshi Tsuchida (voice)', 'Satsuki Momoi (voice)', 'Kazunari Takao (voice)', 'Makoto Hanamiya (voice)', 'Kagetora Aida (voice)']",126.834,tt2348803,8.2,12041,tvSeries,Kuroko's Basketball,Kuroko no basuke,0,2012,24,animation comedy drama sports basketball bromance based-on-manga sport-competition shounen anime prodigy spokon teammates sixth basketball member aim story kuroko shadowy miracles enrolled seirin school kagami team tetsuya legendary generation high meets taiga championship inter
868,49009,The Goldbergs,"Before there were parenting blogs, trophies for showing up, and peanut allergies, there was a simpler time called the '80s. For geeky 11-year old Adam these were his wonder years and he faced them armed with a video camera to capture all the crazy. The Goldbergs are a loving family like any other, just with a lot more yelling.",Family Comedy,pennsylvania usa sitcom 1980s,2013-09-24,"['Beverly Goldberg', 'Adam Goldberg', 'Barry Goldberg', 'Erica Goldberg', 'Adam Goldberg (voice)', 'Geoff Schwartz']",99.124,tt2712740,8.0,41546,tvSeries,The Goldbergs,The Goldbergs,0,2013,22,family comedy pennsylvania usa sitcom 1980s blogs armed camera time 11 years parenting trophies faced geeky 80s adam yelling called year allergies lot showing goldbergs loving capture video simpler crazy peanut family
869,4589,Arrested Development,"The story of a wealthy family that lost everything, and the one son who had no choice but to keep them all together.",Comedy,prison narration dysfunctional-family family-relationships sexual-humor mockumentary fake-documentary orange-county california,2003-11-02,"['Michael Bluth', 'Lindsay Bluth Fünke', 'Gob Bluth', 'George Michael Bluth', 'Maeby Fünke', 'Byron ""Buster"" Bluth', 'Tobias Fünke', 'George Bluth Sr.', 'Lucille Bluth', 'Narrator']",90.543,tt0367279,8.7,328010,tvSeries,Arrested Development,Arrested Development,0,2003,22,comedy prison narration dysfunctional-family family-relationships sexual-humor mockumentary fake-documentary orange-county california story choice wealthy son lost family
870,160,Teenage Mutant Ninja Turtles,"Four turtles fall into the sewers and are befriended by Hamato Yoshi a Japanese man sent to New York who was forced to live in the sewers. One day he sees a strange green glow which transforms the four turtles into human-like creatures. Hamato (now Master Splinter) changes into a giant rat from the green glow and teaches the turtles the skills of the ninja as they team up with news reporter April O'Neil to battle against Yoshi's arch enemy Shredder and Krang, an alien warlord from Dimension X.",Action-&-Adventure Animation Comedy Kids,martial-arts mutant supernatural turtle cartoon superhero based-on-comic ninja mutant-animal nostalgic boys western-animation,1987-12-14,"['Leonardo (voice)', 'Donatello (voice)', 'Michaelangelo (voice)', 'Raphael (voice)', 'Splinter (voice)', ""April O'Neil (voice)"", 'Dregg (voice)', 'Carter (voice)']",90.466,tt0131613,7.9,38324,tvSeries,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,0,1987,23,action-&-adventure animation comedy kids martial-arts mutant supernatural turtle cartoon superhero based-on-comic ninja mutant-animal nostalgic boys western-animation fall april news enemy befriended arch dimension master yoshi ninja transforms green neil live japanese teaches alien splinter forced creatures man sees giant york rat team reporter battle glow strange sewers krang turtles day skills warlord human shredder hamato
871,61381,black-ish,"A family man struggles to gain a sense of cultural identity while raising his kids in a predominantly white, upper-middle-class neighborhood.",Comedy,family sitcom racial-issues family-of-color,2014-09-24,"['Andre Johnson', 'Rainbow Johnson', 'Junior Johnson', 'Diane Johnson', 'Jack Johnson', 'Ruby Johnson', 'Charlie Telphy', 'Leslie Stevens', 'Josh Oppenhol', 'Olivia Lockhart']",87.074,tt3487356,7.3,25974,tvSeries,Black-ish,Black·ish,0,2014,22,comedy family sitcom racial-issues family-of-color upper cultural sense class neighborhood raising identity man struggles white kids middle family gain
872,34742,To LOVE-Ru,"The story is about Rito Yuuki , a high-school boy who cannot confess to the girl of his dreams, Haruna Sairenji. One day when coming home and sulking in the bathtub a mysterious, nude girl, appears out of nowhere. Her name is Lala and she comes from the planet Deviluke, where she is the heir to the throne. Her father wants her to return to her home planet so she can marry one of the husband candidates, but she decides that she wants to marry Rito in order to stay on Earth.",Animation Comedy Sci-Fi-&-Fantasy,harem romance school based-on-manga ecchi shounen anime aliens comedy,2008-04-04,"['Rito Yuki (voice)', 'Lala Satalin Deviluke (voice)', 'Haruna Sairenji (voice)', 'Golden Darkness (voice)', 'Nana Astar Deviluke (voice)', 'Momo Belia Deviluke (voice)', 'Yui Kotegawa (voice)', 'Saki Tenjōin (voice)', 'Celine (voice)']",84.779,tt1216222,6.4,1751,tvSeries,To LOVE-Ru,Toraburu,0,2008,24,animation comedy sci-fi-&-fantasy harem romance school based-on-manga ecchi shounen anime aliens comedy lala appears haruna sairenji yuuki story mysterious confess candidates nude marry father dreams husband school stay boy rito return sulking bathtub throne heir earth order coming planet high decides day deviluke girl
873,600,Renegade,"Framed for murder, Detective Reno Raines becomes a fugitive bounty hunter who fights crime while trying to clear his name. His troubles began after he testified about police corruption, leading Lt. Donald Dixon to set him up.",Action-&-Adventure Drama Crime,martial-arts bounty-hunter on-the-run fugitive police-corruption motorcycle framed,1992-09-19,"['Reno Raines', 'Bobby Sixkiller', ""Marshal Donald 'Dutch' Dixon"", 'Sandy Carruthers']",90.157,tt0103524,5.9,5917,tvSeries,Renegade,Renegade,0,1992,43,action-&-adventure drama crime martial-arts bounty-hunter on-the-run fugitive police-corruption motorcycle framed reno leading detective donald troubles crime fights hunter raines clear began murder corruption fugitive dixon framed set police bounty testified
874,52,That '70s Show,"Crank up the 8-track and flash back to a time when platform shoes and puka shells were all the rage in this hilarious retro-sitcom. For Eric, Kelso, Jackie, Hyde, Donna and Fez, a group of high school teens who spend most of their time hanging out in Eric’s basement, life in the ‘70s isn’t always so groovy. But between trying to figure out the meaning of life, avoiding their parents, and dealing with out-of-control hormones, they’ve learned one thing for sure: they’ll always get by with a little help from their friends.",Comedy Family Drama,1970s small-town self-discovery friendship cannabis family-relationships group-of-friends teenage-romance sitcom 1990s,1998-08-23,"['Jackie Burkhart', 'Steven Hyde', 'Donna Pinciotti', 'Fez', 'Kitty Forman', 'Red Forman', 'Bob Pinciotti', 'Leo', 'Randy Pearson']",90.132,tt0165598,8.1,191502,tvSeries,That '70s Show,That '70s Show,0,1998,22,comedy family drama 1970s small-town self-discovery friendship cannabis family-relationships group-of-friends teenage-romance sitcom 1990s track platform figure flash sitcom thing teens fez learned time puka hyde retro eric jackie groovy control school parents spend basement friends rage shells shoes 70s dealing hilarious high 8 avoiding group crank donna hormones kelso meaning hanging life
875,654,Reba,"After her dentist husband of 20 years leaves her for his dental hygienist, Reba Hart's seemingly perfect world is turned upside down.​",Comedy,texas single-mother family sitcom,2001-10-05,"['Reba Hart', 'Brock Hart', 'Cheyenne Hart Montgomery', 'Van Montgomery', 'Kyra Hart', 'Jake Hart', 'Barbra Jean Booker Hart']",89.97,tt0284722,6.7,18095,tvSeries,Reba,Reba,0,2001,30,comedy texas single-mother family sitcom dental years perfect turned husband dentist reba seemingly hygienist upside leaves 20 hart
