,id,title,popularity,imdb_id,averageRating,num_votes,title_type,start_year,tags
3277,1797,"Honey, I Shrunk the Kids: The TV Show",38.411,tt0125622,6.0,1687,tvSeries,1997,comedy action-&-adventure family inventor colorado nerd family-relationships scientist family based-on-movie sitcom concept shrunk main role original digital fiction canadian wacky scolari played 1 technologies forces syndication expands myriad september filmed rick dormitory inventor moranis experiment decommissioned american wayne kids science 66th alberta experiments family sitcom series 1997 wrong effects szalinski debuted studios episode feature barracks incorporates adventures awry calgary honey shrinking 2000 based film 1989 peter located consecutive seasons concluding currie include syndicated 20
3278,46316,Motive,38.406,tt2443340,7.4,5957,tvSeries,2013,crime drama mystery canada police female-protagonist police-detective vancouver female-detective murder-investigation detective puzzling crime motive vancouver homicide angie investigators led viewers killer murder sets discovering team flynn victim connection committed uncover glimpse
3279,384,Doug,52.081,tt0101084,7.4,20268,tvSeries,1991,animation comedy kids narration coming-of-age best-friend suburb dog new-town new-school older-sister secret-crush school hometown common experiences predicaments bluffington funnie attending virginia doug
3280,6550,Wiseguy,52.079,tt0092484,7.8,2994,tvSeries,1987,crime drama action-&-adventure fbi undercover-agent organized-crime task-force members city organized form series crime terranova underlying time states conservative role family ocb neighborhood enforcer base bringing united dramatic set undercover mother syndicate roots italian acting bureau traditional vinnie agent penitentiary jersey conflict
3281,1974,The Bob Newhart Show,37.199,tt0068049,8.1,6952,tvSeries,1972,comedy chicago illinois psychologist sitcom mental-health-professional deal audience bob april newhart episodes aired cbs september filmed 1972 patients workers original live produced fellow enterprises situation office psychologist comedy 142 mtm 16 american portrays comedian 1978 1
3282,156425,千金归来,33.861,tt5734792,7.2,9,tvSeries,2013,drama family revenge romance death heiress business-successor 千金归来
3283,209916,Sword and Fairy,38.719,tt30949068,5.9,123,tvSeries,2024,drama based-on-video-game xianxia action-adventure historical-fantasy xuanhuan alliance root recover youths zhaoyan finding overcoming evanescent yue wandering qi pasts risen zhouyan meet luo true forces uncle money jinzhao organizations search crimes shadows ming martial operating region lost process spearheading family soul members shifang lose efforts member land amnesiac personal siblings qing xian mysterious demons cult join head leaders identities expose xin destroy
3284,117880,The Genius Prince's Guide to Raising a Nation Out of Debt,52.035,tt13956466,7.1,1188,tvSeries,2022,animation comedy sci-fi-&-fantasy romance fantasy-world anime other-world wein treasonous lead task blame favor schemes faced commit auctioning disastrous guy people victories pathetic brilliant kingdom ruling impossible retire consequences poor catch idea break lazy accidental country ready plan prince treason
3285,71837,Unknown Woman,30.67,tt7088016,3.1,52,tvSeries,2017,drama family revenge soap-opera melodrama grew ji hong protect birth yeori boyfriend orphanage background graduated escape finally yeo raised university owner learns parents large disease hard married wealthy company studied abandoned child prison son poor decides foster prestigious secretary worked
3286,15886,Minuscule: The Private Life of Insects,27.308,tt0891396,8.3,1578,tvSeries,2006,kids documentary animation insect daily-life view insects lens eye burlesque bird existence short distorted animations video day poetic
3287,89614,Sword Snow Stride,30.004,tt12740306,7.8,263,tvSeries,2021,drama martial-arts sword-fight wuxia master-servant-relationship scheme slight-romance melodrama xu defeat determine upheaval steppe revenge time woman prowess sword rival kingdoms harbouring wielding fight xiao risen follow intent rebellious joining liang campaign managed joined named father age household martial spirited honing uprisings heir gong son confidante king result travel princess spent fighting 12 arts things china sentiments decisive expert horse throne northern deadly worry meets court royal great destabilise threaten nan years road south unconventional deep feng province future free jiang kingdom party double head realm skills nian footsteps
3288,7695,En nombre del amor,24.324,tt1275297,7.3,363,tvSeries,2008,drama telenovela univision carlos premiered august sunday main finale grand 2008 hour stars adult del july adame víctor cadenas antagonist filming ruffo youth moreno protagonist peniche flores nombre cámara telenovela 7 allison televisa participation sebastián 2010 leticia mexican altair produced amor united victoria 2009 laura lozz starring calderón jarabo states amargura march began remake zurita ended 4 alfredo arturo villain
3289,79732,She-Ra and the Princesses of Power,37.832,tt7745956,8.1,19801,tvSeries,2018,animation kids sci-fi-&-fantasy transformation betrayal female-soldier destiny lgbt female-hero reboot friend-turned-enemy anime-inspired series evil warrior magic 80s transforms sword orphan unites rebellion fight reboot girl
3290,92481,Maguy,35.131,tt0167643,4.9,74,tvSeries,1985,family comedy  maguy
3291,66017,Resurrection: Ertugrul,38.275,tt4320258,7.9,40372,tvSeries,2014,war-&-politics action-&-adventure drama  establishing century ertuğrul bey knights ottoman brutal alba struggle step mongols 13th templar process depicts principality
3292,15242,It Started With a Kiss,38.275,tt1293316,7.3,1111,tvSeries,2005,comedy drama high-school taiwan taiwanese high-school-sweetheart action itazura kaoru adaptation television tada series kiss live japanese manga written
3293,63463,THE iDOLM@STER,38.269,tt2649756,6.6,230,tvSeries,2011,animation drama based-on-video-game inspiring anime idol-group idol entertainment idolm ster idols laughs cheer tears japanese inherently goals journey climb struggles studio industry production 13 girls 765 sole
3294,36771,Ramdam,38.262,tt0300842,6.7,170,tvSeries,2001,family comedy drama big-family blended-family laporte large teenagers downs espérance carpentier blended young family
3295,8563,The Jay Leno Show,38.259,tt1381004,3.6,2142,tvSeries,2009,talk comedy talk-show settlement support occupied released leno aired biggest 11 time jay months contract 9 highly franchise professionals january minutes weekly alike 1 asserting tonight damage brien resumed 30 september 35 bomb hosting comedy affiliate reached air participate american moved newscasts 14 21 public 45 timeslot television 12 statement entertainment 10 maintained 2010 program media created host initial february 2009 order shortened starring primetime announced nbc years respected concerns 05 march duties ended retirement moving conan 60 calling plan
3296,82282,"Like, la Leyenda",38.258,tt9001656,6.6,91,tvSeries,2018,drama soap teen-drama telenovela teen-social-issues experiences cosmopolitan institute young people deeply institution modern reality interned knowledge open evolution group prestigious traditional schematic educational life supposedly
3297,67014,"Hello, My Twenties!",38.252,tt5858892,8.2,2876,tvSeries,2016,comedy drama way-of-life female-friendship friendship romantic-comedy romance slice-of-life boarding-house teen-drama housemates youth sismance emotional mystery sentimental adoring amused comforting college men epoque students housemates belle shared called goals personalities residence taste female life
3298,106393,Star Trek: Prodigy,38.229,tt9795876,7.6,6794,tvSeries,2021,animation sci-fi-&-fantasy kids space-travel based-on-tv-series aliens navigating figure commandeered young motley greater search galaxy work aliens ideals starfleet future crew commandeer represents adventures rebellious outcasts ship introduced
3299,10620,Maya the Bee,38.211,tt0133295,6.7,4655,tvSeries,1975,action-&-adventure animation  bee young search happy friends creatures forest finds adventures queen pollen surrounds making
3300,24633,Story of a Mermaid,38.206,tt4684808,7.5,44,tvSeries,2002,drama family betrayal 246부작으로 2003년 2002년 인어 아가씨 24일부터 27일까지 는 6월 방영되었던 드라마이다 mbc에서
3301,71419,Fighter of the Destiny,38.181,tt6283378,6.6,195,tvSeries,2017,drama china friendship romance fate sickness taoism xianxia xu changsheng fall plagued river student armed bloodline chen illness age scroll fated live trials famous taoist monk hopping cure plucked fourth journey flowing incurable marriage abandoned slowly love tribulations promise temple academy yourong meets leaves royal chun 20 prince
3302,118017,Tokyo Mew Mew New,38.174,tt12299696,6.0,116,tvSeries,2022,animation comedy action-&-adventure sci-fi-&-fantasy hero magic villain supernatural remake superhero romance based-on-manga heroine endangered-species supervillain shoujo anime magical-girl armed cat heroines repel endangered skills species ichigo amazing incursion alien team μ mew band scientists iriomote create project girls dna imbued abilities
3303,72701,Teacher Oh Soon Nam,38.174,tt6886696,7.0,6,tvSeries,2017,drama soap  loved perseverance nurtures revenge tragedy people school strikes teacher finds traditional person face nam lived admire investigation values family life injustices responsibilities revolves embarks called jeokhyeonjae married punish friend thinking sole clan students transforms aspirations korean choose head adversity heavy descendant strength
3304,38982,Bride's Avenue,38.164,tt0239163,7.2,21,tvSeries,2000,drama telenovela protagonists mexican navarro produced bernal stars hermosillo calle novias zuba telenovela directed jaime las manuel juan azteca silvia producciones humberto
3305,67375,Grill den Henssler,26.608,tt3212832,5.6,60,tvSeries,2013,reality kochshow henssler grill den
3306,135340,Happiness,40.067,tt14979052,7.8,11057,tvSeries,2021,drama mystery sci-fi-&-fantasy survival apocalypse zombie disease apartment-building illness zombie-apocalypse virus fake-marriage slow-burn-romance apartment sealed city fear social habitation survive people conflicts type apartment spend classes residents spread deadly virus
